,busno,busid,stationid,stationnm,x,y
8637,6020,100100509,미정차,가양대교(가상),126.858568,37.565848
8638,6020,100100509,미정차,마곡철교(가상),126.837061,37.577692
8639,6020,100100509,미정차,방화대교(가상),126.821542,37.584154
8640,6020,100100509,미정차,김포공항IC(가상),126.792606,37.584247
8641,6020,100100509,미정차,노오지JC(가상),126.753576,37.570514
8642,6020,100100509,미정차,신공항TG(가상),126.664932,37.569707
8643,6020,100100509,미정차,북인천IC(가상),126.615091,37.554895
8644,6020,100100509,미정차,영종대교(가상),126.541867,37.521598
8645,6020,100100509,미정차,공항입구JC(가상),126.534435,37.516003
8646,6020,100100509,미정차,신불IC(가상),126.488544,37.461872
8647,6020,100100509,미정차,GS주유소(가상),126.47593,37.44151
8648,6020,100100509,미정차,공항출국장4.입구장진입6(경유),126.458669,37.448144
8649,6020,100100509,92601,인천공항9B,126.451199,37.448409
8650,6020,100100509,미정차,장기주차장(가상),126.455316,37.442827
8651,6020,100100509,92604,인천국제공항1층입국장4B,126.450537,37.44794
8652,6020,100100509,미정차,공항입국장진입1(경유),126.449605,37.445186
8653,6020,100100509,92605,인천국제공항1층입국장11A,126.452518,37.449054
8654,6020,100100509,미정차,공항입국장진입2(경유),126.454539,37.441699
8655,6020,100100509,미정차,영종도인천공항종점2(가상),126.459744,37.444647
8656,6020,100100509,미정차,GS주유소(가상),126.476233,37.441325
8657,6020,100100509,미정차,신불IC(가상),126.488955,37.451561
8658,6020,100100509,미정차,공항입구JC(가상),126.516454,37.508457
8659,6020,100100509,미정차,영종대교(가상),126.541942,37.521497
8660,6020,100100509,미정차,북인천IC(가상),126.615109,37.554767
8661,6020,100100509,미정차,신공항TG(가상),126.664882,37.569526
8662,6020,100100509,미정차,노오지JC(가상),126.753549,37.57034
8663,6020,100100509,미정차,김포공항IC(가상),126.792612,37.584126
8664,6020,100100509,미정차,방화대교(가상),126.820464,37.583593
8665,6020,100100509,미정차,마곡철교(가상),126.836927,37.577574
8666,6020,100100509,미정차,가양대교(가상),126.858672,37.56556
8667,6020,100100509,미정차,성산대교(가상),126.888808,37.547593
8668,6020,100100509,미정차,양화대교(가상),126.900503,37.538888
8669,6020,100100509,미정차,여의하류IC(가상),126.909153,37.53189
8670,6020,100100509,미정차,여의2교(가상),126.910993,37.526355
8671,6020,100100509,미정차,여의교(가상),126.927699,37.514959
8672,6020,100100509,미정차,한강대교(가상),126.956867,37.513884
8673,6020,100100509,22024,구반포역.심산문화센터,126.988886,37.501675
8674,6020,100100509,22022,신반포역,126.988886,37.501675
8675,6020,100100509,22020,고속터미널,127.003841,37.505637
8676,6020,100100509,22533,반포자이아파트,127.00948,37.506226
8677,6020,100100509,22823,삼호아파트,127.011867,37.501065
8678,6020,100100509,22824,삼풍아파트,127.011867,37.501065
8679,6020,100100509,22825,교대역,127.015676,37.494183
8680,6020,100100509,22826,프로비스타호텔.서초동유원아파트,127.015676,37.494183
8681,6020,100100509,23813,강남역,127.030021,37.498559
8682,6020,100100509,23811,역삼역,127.034797,37.500038
8683,6030,100100517,03731,캐피탈호텔,126.992616,37.528465
8684,6030,100100517,03723,크라운호텔,126.990444,37.531225
8685,6030,100100517,03191,해밀턴호텔,126.993145,37.534368
8686,6030,100100517,03740,IP부띠끄호텔,126.998382,37.535011
8687,6030,100100517,03197,한강진역.블루스퀘어,127.001862,37.54089
8688,6030,100100517,03726,한남동,127.005672,37.535888
8689,6030,100100517,03276,보광신동아아파트삼성리버빌아파트,127.002113,37.524703
8690,6030,100100517,03275,동빙고동,126.996906,37.52111
8691,6030,100100517,03263,이촌역,126.973846,37.522535
8692,6030,100100517,03262,용산세무서,126.970069,37.523511
8693,6030,100100517,03760,용산역,126.96592,37.528988
8694,6030,100100517,03249,용산전자상가입구,126.962132,37.534535
8695,6030,100100517,03146,원효로3가,126.958172,37.534054
8696,6030,100100517,19146,시범아파트.대교아파트,126.934626,37.521059
8697,6030,100100517,19891,한양아파트,126.932047,37.520858
8698,6030,100100517,19890,IFC서울.콘래드호텔,126.927164,37.525566
8699,6030,100100517,19861,한국거래소공항방면,126.926942,37.523525
8700,6030,100100517,19842,국회의사당,126.917923,37.528123
8701,6030,100100517,19604,켄싱턴호텔.여의도,126.922184,37.530452
8702,6030,100100517,미정차,양화대교(가상),126.900606,37.539092
8703,6030,100100517,미정차,성산대교(가상),126.888705,37.547805
8704,6030,100100517,미정차,가양대교(가상),126.858568,37.565848
8705,6030,100100517,미정차,마곡철교(가상),126.837061,37.577692
8706,6030,100100517,미정차,방화대교(가상),126.821542,37.584154
8707,6030,100100517,미정차,김포공항IC(가상),126.792606,37.584247
8708,6030,100100517,미정차,노오지JC(가상),126.753576,37.570514
8709,6030,100100517,미정차,신공항TG(가상),126.664932,37.569707
8710,6030,100100517,미정차,북인천IC(가상),126.615091,37.554895
8711,6030,100100517,미정차,영종대교(가상),126.541867,37.521598
8712,6030,100100517,미정차,공항입구JC(가상),126.534435,37.516003
8713,6030,100100517,미정차,신불IC(가상),126.488544,37.461872
8714,6030,100100517,미정차,GS주유소(가상),126.47593,37.44151
8715,6030,100100517,미정차,공항출국장4.입구장진입6(경유),126.458669,37.448144
8716,6030,100100517,92601,인천공항9B,126.451199,37.448409
8717,6030,100100517,미정차,공항입국장진입1(경유),126.449605,37.445186
8718,6030,100100517,미정차,공항입국장진입2(경유),126.454539,37.441699
8719,6030,100100517,미정차,영종도인천공항종점2(가상),126.459744,37.444647
8720,6030,100100517,미정차,GS주유소(가상),126.476233,37.441325
8721,6030,100100517,미정차,신불IC(가상),126.488955,37.451561
8722,6030,100100517,미정차,공항입구JC(가상),126.516454,37.508457
8723,6030,100100517,미정차,영종대교(가상),126.541942,37.521497
8724,6030,100100517,미정차,북인천IC(가상),126.615109,37.554767
8725,6030,100100517,미정차,신공항TG(가상),126.664882,37.569526
8726,6030,100100517,미정차,노오지JC(가상),126.753549,37.57034
8727,6030,100100517,미정차,김포공항IC(가상),126.792612,37.584126
8728,6030,100100517,미정차,방화대교(가상),126.820464,37.583593
8729,6030,100100517,미정차,마곡철교(가상),126.836927,37.577574
8730,6030,100100517,미정차,가양대교(가상),126.858672,37.56556
8731,6030,100100517,미정차,성산대교(가상),126.888808,37.547593
8732,6030,100100517,미정차,양화대교(가상),126.900503,37.538888
8733,6030,100100517,19625,국회의사당,126.91777,37.52951
8734,6030,100100517,19604,켄싱턴호텔.여의도,126.922184,37.530452
8735,6030,100100517,19890,IFC서울.콘래드호텔,126.927164,37.525566
8736,6030,100100517,19615,농협재단.KDB대우증권,126.930441,37.521976
8737,6030,100100517,19623,63빌딩,126.935032,37.521129
8738,6030,100100517,03147,원효로3가,126.958238,37.533939
8739,6030,100100517,03250,용산전자상가입구,126.962043,37.534483
8740,6030,100100517,03759,용산역,126.965977,37.528386
8741,6030,100100517,03261,용산세무서,126.969351,37.523662
8742,6030,100100517,03264,이촌역,126.973964,37.522318
8743,6030,100100517,03155,한강중학교,126.992073,37.52538
8744,604,100100089,15377,신월동기점,126.838455,37.529834
8745,604,100100089,16190,황외과앞,126.837788,37.530944
8746,604,100100089,16196,화곡동대림아파트.화곡중앙시장,126.838356,37.534031
8747,604,100100089,16197,가로공원.나누리병원,126.837172,37.536771
8748,604,100100089,16203,신월초등학교,126.838937,37.538687
8749,604,100100089,16206,화곡역,126.841041,37.540914
8750,604,100100089,16146,화곡본동시장,126.843119,37.543417
8751,604,100100089,16143,한국폴리텍1.서울강서대학교,126.845191,37.546117
8752,604,100100089,16142,우장초등학교,126.847725,37.549398
8753,604,100100089,16139,강서구청,126.850588,37.552626
8754,604,100100089,16008,강서구청사거리.서울디지털대학교,126.854085,37.555236
8755,604,100100089,16006,등촌중학교 백석초등학교,126.860524,37.552865
8756,604,100100089,16004,등촌역.강서보건소,126.867608,37.54942
8757,604,100100089,16002,염창역.서울도시가스,126.875057,37.546863
8758,604,100100089,19217,안양천입구,126.88459,37.546959
8759,604,100100089,19218,양평동한솔아파트,126.890436,37.544024
8760,604,100100089,19214,양평한신아파트.선유도공원입구,126.894549,37.541779
8761,604,100100089,19846,양화대교전망카페,126.900986,37.539862
8762,604,100100089,14011,합정역,126.912836,37.548845
8763,604,100100089,14013,서교동예식장타운,126.919607,37.553616
8764,604,100100089,14015,홍대입구역,126.923302,37.556398
8765,604,100100089,13018,동교동삼거리,126.92843,37.558011
8766,604,100100089,14228,신촌역,126.934815,37.555735
8767,604,100100089,14168,신촌로터리,126.936959,37.553818
8768,604,100100089,14171,서강대학교,126.93743,37.551849
8769,604,100100089,14172,광성중고등학교,126.938816,37.549336
8770,604,100100089,14174,대흥역,126.941052,37.548198
8771,604,100100089,14176,용강초등학교,126.943588,37.547084
8772,604,100100089,14178,동도중학교.서울디자인고등학교,126.946081,37.545988
8773,604,100100089,14180,공덕역.1번.출구,126.949405,37.544559
8774,604,100100089,14152,서울대동창회관,126.95075,37.542359
8775,604,100100089,14142,공덕시장,126.953949,37.544465
8776,604,100100089,14143,신덕성결교회,126.956525,37.54606
8777,604,100100089,14146,한겨레신문사,126.959039,37.548052
8778,604,100100089,03227,만리동고개,126.962915,37.551761
8779,604,100100089,03228,손기정체육공원,126.966355,37.554323
8780,604,100100089,02105,서울역서부,126.969186,37.556964
8781,604,100100089,02005,서울역버스환승센터,126.972773,37.555477
8782,604,100100089,02146,남대문시장.회현역,126.978347,37.558559
8783,604,100100089,02149,명동입구,126.985226,37.560767
8784,604,100100089,02242,충무로역.매일경제,126.993253,37.561593
8785,604,100100089,02155,초동,126.993023,37.563338
8786,604,100100089,02163,을지로4가.베스트웨스턴국도,126.99684,37.566497
8787,604,100100089,02164,중구청앞.덕수중학교,126.998228,37.564779
8788,604,100100089,02154,충무로역8번출구.대한극장앞,126.996575,37.561872
8789,604,100100089,02151,퇴계로3가.한옥마을.한국의집,126.991731,37.561133
8790,604,100100089,02150,퇴계로2가.명동역,126.985717,37.56094
8791,604,100100089,02145,남대문시장.회현역,126.980043,37.559499
8792,604,100100089,02123,숭례문,126.973524,37.558058
8793,604,100100089,02128,시청앞,126.976487,37.562607
8794,604,100100089,02286,시청앞.덕수궁,126.977003,37.566216
8795,604,100100089,02131,삼성프라자,126.976049,37.562018
8796,604,100100089,02116,염천교,126.973364,37.559837
8797,604,100100089,02106,서울역서부,126.96921,37.558387
8798,604,100100089,02102,손기정체육공원입구,126.966268,37.55439
8799,604,100100089,02101,만리동고개,126.962526,37.551703
8800,604,100100089,14145,한겨레신문사,126.958796,37.548163
8801,604,100100089,14144,신덕성결교회,126.956302,37.545997
8802,604,100100089,14141,공덕역.공덕시장,126.953131,37.544426
8803,604,100100089,14179,공덕역.2번.출구,126.94935,37.544733
8804,604,100100089,14177,동도중학교.서울디자인고등학교,126.945381,37.546449
8805,604,100100089,14175,대흥역,126.942959,37.547517
8806,604,100100089,14173,광성중고등학교,126.939834,37.548877
8807,604,100100089,14170,서강대학교,126.93794,37.551049
8808,604,100100089,14169,신촌로터리,126.937173,37.553513
8809,604,100100089,13021,신촌오거리.현대백화점,126.934527,37.556026
8810,604,100100089,13019,동교동삼거리,126.929542,37.557803
8811,604,100100089,14016,홍대입구역,126.924522,37.557534
8812,604,100100089,14014,서교동예식장타운,126.920181,37.554296
8813,604,100100089,14012,합정역,126.913974,37.549701
8814,604,100100089,19848,양화대교전망카페,126.90087,37.540043
8815,604,100100089,19216,양평한신아파트.선유도공원입구,126.895091,37.541673
8816,604,100100089,19215,영등포아리수정수센터,126.883547,37.547716
8817,604,100100089,16001,염창역.서울도시가스,126.875883,37.547074
8818,604,100100089,16003,등촌역.강서보건소,126.86867,37.549024
8819,604,100100089,16005,등촌중학교 백석초등학교,126.861542,37.55261
8820,604,100100089,16007,강서구청사거리.서울디지털대학교,126.855814,37.554813
8821,604,100100089,16140,강서구청,126.850344,37.552573
8822,604,100100089,16141,우장초등학교,126.848326,37.550273
8823,604,100100089,16144,한국폴리텍1.서울강서대학교,126.844809,37.545812
8824,604,100100089,16145,화곡역.화곡시장,126.84269,37.543145
8825,604,100100089,16205,화곡역.현대주유소,126.841024,37.540688
8826,604,100100089,16204,신월초등학교,126.839483,37.538978
8827,604,100100089,16198,가로공원.나누리병원,126.836913,37.537446
8828,604,100100089,16707,화곡중앙골목시장,126.837826,37.534722
8829,604,100100089,16195,화곡대림아파트,126.838828,37.533126
8830,604,100100089,15340,하나은행신월동지점,126.837916,37.530622
8831,604,100100089,15371,신월동기점,126.838271,37.530035
8832,605,100100090,16435,개화역광역환승센터,126.798773,37.578626
8833,605,100100090,16170,개화검문소,126.799864,37.578528
